GID,PID,OFF,DEF,TYPE,DSEQ,LEN,QTR,MIN,SEC,PTSO,PTSD,DWN,YTG,YFOG,DIST,ZONE,PTS,FGXP,FKICKER,GOOD,pDiff,SURF,COND2
680,110478,BAL,TEN,0,0,6,1,14,5,0,0,4,4,29,89,2,7,,MS-520,,0.068615436,Grass,Clean
680,110563,TEN,BAL,0,0,15,3,13,55,6,10,4,19,32,86,2,NA,,JN-060,,0.035514231,Grass,Clean
680,110636,TEN,BAL,0,7,4,4,1,41,12,13,4,2,33,85,2,NA,,JN-060,,0.45379182,Grass,Clean
680,110594,BAL,TEN,1,6,10,3,2,35,10,6,4,3,75,43,4,3,FG,MS-520,Y,-0.056179314,Grass,Clean
680,110534,TEN,BAL,0,0,7,2,5,27,3,10,4,10,42,76,3,NA,,JN-060,,-0.01910054,Grass,Clean
680,110556,TEN,BAL,1,7,4,2,0,8,3,10,1,10,81,37,5,3,FG,JN-060,Y,0.078799049,Grass,Clean
680,110512,TEN,BAL,0,0,10,1,0,3,0,10,4,12,42,76,3,NA,,JN-060,,-0.037728486,Grass,Clean
680,110549,TEN,BAL,0,0,7,2,1,11,3,10,4,4,51,67,3,NA,,JN-060,,-0.036116447,Grass,Clean
680,110580,BAL,TEN,0,0,9,3,7,54,10,6,4,18,46,72,3,NA,,MS-520,,0.160213608,Grass,Clean
680,110584,TEN,BAL,0,0,12,3,6,26,6,10,4,2,18,100,1,NA,,JN-060,,0.013028923,Grass,Clean
680,110629,TEN,BAL,0,0,8,4,2,52,12,13,4,4,48,70,3,NA,,JN-060,,0.08925777,Grass,Clean
680,110623,TEN,BAL,1,10,3,4,4,36,9,13,4,3,97,21,5,3,FG,JN-060,Y,-0.008365882,Grass,Clean
680,110526,TEN,BAL,1,14,4,2,7,49,0,10,4,7,86,32,5,3,FG,JN-060,Y,0.116666014,Grass,Clean
680,110605,TEN,BAL,1,8,10,4,13,16,6,13,4,12,78,40,4,3,FG,JN-060,Y,0.024961522,Grass,Clean
680,110540,BAL,TEN,0,0,7,2,3,30,10,3,4,7,59,59,3,NA,,MS-520,,0.115001631,Grass,Clean
681,110779,ATL,CAR,0,6,5,4,2,35,41,0,4,5,95,23,5,NA,,JF-090,,-0.001271214,Grass,Clean
681,110676,ATL,CAR,0,0,14,2,14,22,14,0,4,20,12,106,1,NA,,JF-090,,0.04323014,Grass,Clean
681,110773,CAR,ATL,0,0,8,4,6,20,0,41,4,4,58,60,3,NA,,SG-110,,-0.002386761,Grass,Clean
681,110760,ATL,CAR,0,4,5,4,12,7,41,0,4,1,90,28,5,NA,,JF-090,,-0.000174956,Grass,Clean
681,110644,ATL,CAR,0,0,14,1,12,55,0,0,4,6,30,88,2,NA,,JF-090,,-0.016668027,Grass,Clean
681,110655,ATL,CAR,1,11,5,1,6,41,0,0,4,1,90,28,5,NA,FG,JF-090,N,-0.044906533,Grass,Clean
681,110715,ATL,CAR,0,0,5,2,0,12,28,0,4,4,38,80,2,NA,,JF-090,,-0.003358723,Grass,Clean
681,110732,ATL,CAR,0,0,6,3,8,45,28,0,4,10,31,87,2,NA,,JF-090,,0.000777021,Grass,Clean
681,110767,ATL,CAR,0,0,12,4,9,28,41,0,4,36,10,108,1,NA,,JF-090,,-0.000510479,Grass,Clean
681,110696,ATL,CAR,0,0,7,2,5,22,21,0,4,25,38,80,2,NA,,JF-090,,0.00113585,Grass,Clean
681,110788,ATL,CAR,0,0,10,4,0,37,41,0,4,20,30,88,2,NA,,JF-090,,-0.003461438,Grass,Clean
681,110726,CAR,ATL,0,0,8,3,10,9,0,28,4,9,57,61,3,NA,,SG-110,,0.004462689,Grass,Clean
682,110951,CHI,DET,0,0,11,4,2,7,14,17,4,10,20,98,1,NA,,PE-010,,0.092078587,Synthetic,Clean
682,110957,CHI,DET,0,6,7,4,1,1,14,17,4,20,55,63,3,NA,,PE-010,,0.228743087,Synthetic,Clean
682,110865,DET,CHI,0,0,8,2,1,50,3,7,4,4,55,63,3,NA,,JH-090,,0.044509995,Synthetic,Clean
682,110931,CHI,DET,0,0,8,4,6,27,7,17,4,4,63,55,4,NA,,PE-010,,0.071579141,Synthetic,Clean
682,110908,DET,CHI,0,0,12,3,0,32,17,7,4,5,41,77,3,NA,,JH-090,,0.006521753,Synthetic,Clean
682,110920,CHI,DET,0,0,9,4,10,41,7,17,4,3,54,64,3,NA,,PE-010,,0.108243498,Synthetic,Clean
682,110874,DET,CHI,0,0,9,3,13,23,3,7,4,3,36,82,2,NA,,JH-090,,0.059920996,Synthetic,Clean
682,110890,DET,CHI,0,15,5,3,5,14,3,7,4,1,99,19,5,7,,JH-090,,-0.025418226,Synthetic,Clean
682,110803,CHI,DET,0,0,11,1,9,25,0,0,4,7,63,55,4,NA,,PE-010,,0.054329891,Synthetic,Clean
682,110912,CHI,DET,0,0,15,4,14,20,7,17,4,1,36,82,2,NA,,PE-010,,0.09258209,Synthetic,Clean
682,110896,DET,CHI,0,0,16,3,4,29,10,7,4,10,11,107,1,NA,,JH-090,,0.12636821,Synthetic,Clean
682,110961,CHI,DET,1,10,3,4,0,5,14,17,4,2,96,22,5,3,FG,PE-010,Y,0.056575681,Synthetic,Clean
682,110927,CHI,DET,0,6,10,4,7,59,7,17,4,4,43,75,3,NA,,PE-010,,-0.056952201,Synthetic,Clean
682,110841,DET,CHI,0,0,12,2,11,40,0,7,4,3,32,86,2,NA,,JH-090,,0.064126114,Synthetic,Clean
682,110855,DET,CHI,1,13,4,2,5,50,0,7,4,4,96,22,5,3,FG,JH-090,Y,0.017879373,Synthetic,Clean
682,110837,CHI,DET,0,0,7,2,13,17,7,0,4,15,34,84,2,NA,,PE-010,,0.122987919,Synthetic,Clean
682,110813,CHI,DET,1,9,4,1,5,9,0,0,4,9,83,35,5,NA,FG,PE-010,N,-0.00240737,Synthetic,Clean
682,110822,CHI,DET,0,4,4,1,2,2,0,0,4,1,66,52,4,NA,,PE-010,,0.004507618,Synthetic,Clean
683,111069,DAL,JAC,0,0,13,3,11,33,7,5,4,15,44,74,3,NA,,BC-300,,0.140634926,Synthetic,Clean
683,110992,DAL,JAC,0,0,13,1,8,56,0,0,4,1,43,75,3,NA,,BC-300,,0.045726619,Synthetic,Clean
683,111025,DAL,JAC,0,0,10,2,10,35,0,0,4,3,59,59,3,NA,,BC-300,,0.068383452,Synthetic,Clean
683,111004,DAL,JAC,0,0,10,1,4,26,0,0,4,5,50,68,3,NA,,BC-300,,0.031719158,Synthetic,Clean
683,111131,JAC,DAL,0,5,24,4,2,39,12,21,4,4,53,65,3,NA,,TS-110,,0.067326433,Synthetic,Clean
683,111095,JAC,DAL,0,4,40,3,1,29,5,14,4,2,70,48,4,NA,,TS-110,,0.099523432,Synthetic,Clean
683,111044,JAC,DAL,1,4,5,2,4,34,2,0,4,12,77,41,4,NA,FG,TS-110,N,0.167586453,Synthetic,Clean
683,111017,DAL,JAC,0,0,12,2,13,15,0,0,4,5,26,92,2,NA,,BC-300,,0.13180412,Synthetic,Clean
683,111038,DAL,JAC,0,0,6,2,5,43,0,2,4,8,23,95,2,NA,,BC-300,,0.222556005,Synthetic,Clean
683,111060,JAC,DAL,1,10,3,2,0,3,2,7,1,10,87,31,5,3,FG,TS-110,Y,0.034901033,Synthetic,Clean
683,110997,JAC,DAL,0,0,10,1,6,52,0,0,4,8,14,104,1,NA,,TS-110,,0.130780667,Synthetic,Clean
683,111126,JAC,DAL,0,0,12,4,3,50,12,21,4,7,49,69,3,NA,,TS-110,,0.016915118,Synthetic,Clean
683,111021,JAC,DAL,0,0,19,2,11,39,0,0,4,4,27,91,2,NA,,TS-110,,0.159428629,Synthetic,Clean
683,111034,JAC,DAL,0,0,9,2,7,24,2,0,4,14,54,64,3,NA,,TS-110,,-0.124086259,Synthetic,Clean
683,110984,DAL,JAC,1,7,5,1,12,22,0,0,4,10,86,32,5,NA,FG,BC-300,N,-0.058291138,Synthetic,Clean
684,111191,HOU,NYG,1,9,5,2,12,34,0,0,4,11,78,40,4,3,FG,KB-230,Y,0.053001821,Grass,Clean
684,111312,NYG,HOU,0,0,8,4,0,30,14,16,4,1,37,81,2,NA,,MB-460,,0.040183686,Grass,Clean
684,111209,HOU,NYG,0,0,11,2,7,37,3,0,4,10,40,78,2,NA,,KB-230,,0.168871729,Grass,Clean
684,111266,NYG,HOU,1,10,3,3,3,11,7,13,4,7,86,32,5,NA,FG,MB-460,N,0.014142798,Grass,Clean
684,111179,HOU,NYG,0,0,8,1,3,26,0,0,4,9,39,79,2,NA,,KB-230,,0.090844895,Grass,Clean
684,111202,NYG,HOU,0,0,12,2,9,59,0,3,4,5,25,93,2,NA,,MB-460,,0.027030387,Grass,Clean
684,111198,HOU,NYG,0,0,10,2,11,1,3,0,4,6,54,64,3,NA,,KB-230,,0.157542976,Grass,Clean
684,111167,HOU,NYG,0,0,8,1,8,24,0,0,4,6,22,96,2,NA,,KB-230,,0.089081286,Grass,Clean
684,111301,NYG,HOU,0,0,11,4,3,47,14,16,4,4,45,73,3,NA,,MB-460,,0.116762941,Grass,Clean
684,111228,NYG,HOU,0,0,8,2,1,42,7,3,4,7,28,90,2,NA,,MB-460,,0.084405682,Grass,Clean
684,111148,NYG,HOU,0,0,9,1,13,53,0,0,4,20,24,94,2,NA,,MB-460,,0.08703062,Grass,Clean
684,111246,HOU,NYG,0,0,17,3,10,49,5,7,4,20,36,82,2,NA,,KB-230,,0.070510414,Grass,Clean
684,111173,NYG,HOU,0,0,9,1,5,26,0,0,4,18,60,58,4,NA,,MB-460,,-0.038241084,Grass,Clean
684,111161,NYG,HOU,0,0,9,1,10,53,0,0,4,6,54,64,3,NA,,MB-460,,-0.007065693,Grass,Clean
684,111213,NYG,HOU,0,0,13,2,6,20,0,3,4,7,39,79,2,NA,,MB-460,,0.020569344,Grass,Clean
684,111272,NYG,HOU,0,0,14,3,0,39,7,13,4,4,44,74,3,NA,,MB-460,,-0.007335314,Grass,Clean
684,111157,HOU,NYG,0,0,10,1,11,51,0,0,4,14,20,98,1,NA,,KB-230,,0.092293111,Grass,Clean
684,111291,HOU,NYG,1,11,4,4,7,1,13,14,4,4,68,50,4,3,FG,KB-230,Y,-0.002611259,Grass,Clean
685,111337,SD,MIA,1,10,5,1,4,32,0,3,4,5,80,38,5,3,FG,SC-070,Y,0.013666477,Grass,Clean
685,111458,SD,MIA,0,0,9,4,2,0,3,30,4,5,60,58,4,NA,,SC-070,,0.000103645,Grass,Clean
685,111442,MIA,SD,0,0,8,4,9,45,30,3,4,9,53,65,3,NA,,OM-010,,0.002979234,Grass,Clean
685,111326,MIA,SD,1,8,5,1,10,11,0,0,4,2,98,20,5,3,FG,OM-010,Y,-0.018637566,Grass,Clean
685,111428,MIA,SD,0,0,15,3,1,9,27,3,4,21,25,93,2,NA,,OM-010,,0.00176393,Grass,Clean
685,111414,MIA,SD,0,0,9,3,6,32,20,3,4,20,45,73,3,NA,,OM-010,,0.024890284,Grass,Clean
685,111450,SD,MIA,0,0,8,4,5,11,3,30,4,6,43,75,3,NA,,SC-070,,2.02E-05,Grass,Clean
685,111454,MIA,SD,0,0,12,4,4,10,30,3,4,7,10,108,1,NA,,OM-010,,0.001940002,Grass,Clean
685,111353,MIA,SD,0,0,9,2,14,18,10,3,4,9,53,65,3,NA,,OM-010,,0.013515949,Grass,Clean
685,111406,MIA,SD,1,8,5,3,9,45,20,3,4,16,64,54,4,NA,FG,OM-010,N,0.002349941,Grass,Clean
685,111393,MIA,SD,1,13,5,2,0,20,17,3,4,10,80,38,5,3,FG,OM-010,Y,0.011468595,Grass,Clean
685,111379,SD,MIA,1,8,4,2,3,2,3,17,4,5,76,42,4,NA,FG,SC-070,N,0.035049362,Grass,Clean
685,111434,MIA,SD,1,6,3,4,13,5,27,3,4,5,95,23,5,3,FG,OM-010,Y,0.001906678,Grass,Clean
685,111418,SD,MIA,0,0,15,3,4,33,3,20,4,9,29,89,2,NA,,SC-070,,0.023568068,Grass,Clean
686,111544,NE,MIN,0,4,5,2,1,14,21,0,4,10,69,49,4,NA,,AV-040,,0.007267555,Grass,Clean
686,111644,MIN,NE,0,8,6,4,0,17,17,24,4,10,44,74,3,NA,,GA-030,,0.035564538,Grass,Clean
686,111623,MIN,NE,0,0,10,4,5,43,17,24,4,6,50,68,3,NA,,GA-030,,0.021145666,Grass,Clean
686,111618,MIN,NE,1,9,5,4,7,42,17,24,4,9,77,41,4,NA,FG,GA-030,N,0.056874111,Grass,Clean
686,111632,MIN,NE,0,9,4,4,3,25,17,24,4,14,51,67,3,NA,,GA-030,,0.051680541,Grass,Clean
686,111568,NE,MIN,0,0,9,3,10,40,21,7,4,9,59,59,3,NA,,AV-040,,0.016767148,Grass,Clean
686,111496,NE,MIN,0,0,10,1,0,57,7,0,4,14,30,88,2,NA,,AV-040,,0.087301936,Grass,Clean
686,111608,NE,MIN,1,7,4,4,11,13,21,17,4,7,84,34,5,3,FG,AV-040,Y,0.021323858,Grass,Clean
686,111590,MIN,NE,0,0,8,3,3,6,14,21,4,10,51,67,3,NA,,GA-030,,0.034947835,Grass,Clean
686,111562,NE,MIN,0,7,5,3,12,20,21,7,4,2,54,64,3,NA,,AV-040,,-0.009746337,Grass,Clean
686,111636,MIN,NE,0,0,9,4,1,13,17,24,4,8,51,67,3,NA,,GA-030,,-0.000555687,Grass,Clean
686,111600,MIN,NE,1,9,4,4,14,46,14,21,4,6,80,38,5,3,FG,GA-030,Y,0.017499463,Grass,Clean
686,111536,MIN,NE,0,0,5,2,2,54,0,21,4,3,47,71,3,NA,,GA-030,,0.012104664,Grass,Clean
686,111474,MIN,NE,1,11,7,1,9,11,0,0,4,20,75,43,4,NA,FG,GA-030,N,0.022232218,Grass,Clean
686,111574,MIN,NE,0,0,6,3,8,10,7,21,4,21,21,97,2,NA,,GA-030,,0.019316918,Grass,Clean
687,111689,NO,CLE,1,9,33,2,14,11,3,7,4,6,92,26,5,3,FG,JC-090,Y,-0.027055512,Synthetic,Clean
687,111662,NO,CLE,0,0,11,1,10,23,3,0,4,5,25,93,2,NA,,JC-090,,0.074228364,Synthetic,Clean
687,111697,NO,CLE,0,0,5,2,12,0,6,7,4,3,51,67,3,NA,,JC-090,,0.002499843,Synthetic,Clean
687,111737,NO,CLE,0,7,35,3,11,47,6,14,4,5,35,83,2,NA,,JC-090,,0.109596868,Synthetic,Clean
687,111773,NO,CLE,1,4,4,4,10,18,12,21,4,1,69,49,4,3,FG,JC-090,Y,0.012380273,Synthetic,Clean
687,111713,NO,CLE,0,0,7,2,4,12,6,7,4,12,28,90,2,NA,,JC-090,,0.052798177,Synthetic,Clean
687,111657,NO,CLE,1,6,5,1,11,14,0,0,4,8,85,33,5,3,FG,JC-090,Y,-0.014017344,Synthetic,Clean
687,111795,NO,CLE,0,0,10,4,0,50,15,24,4,6,51,67,3,NA,,JC-090,,-0.007345315,Synthetic,Clean
687,111787,CLE,NO,1,13,3,4,3,28,21,15,4,2,89,29,5,3,FG,PD-020,Y,0.04324354,Synthetic,Clean
687,111666,CLE,NO,0,0,12,1,8,59,0,3,4,13,30,88,2,NA,,PD-020,,0.055490588,Synthetic,Clean
687,111722,NO,CLE,1,5,5,2,2,11,6,14,4,6,88,30,5,NA,FG,JC-090,Y,0.096117086,Synthetic,Clean
688,111870,BUF,NYJ,0,0,10,2,0,30,3,17,4,14,67,51,4,NA,,MH-310,,0.006013013,Grass,Clean
688,111813,BUF,NYJ,1,13,5,1,8,31,0,0,4,12,75,43,4,3,FG,MH-310,Y,0.034013171,Grass,Clean
688,111934,BUF,NYJ,0,4,4,4,4,48,13,31,4,2,44,74,3,NA,,MH-310,,0.005408771,Grass,Clean
688,111824,NYJ,BUF,1,10,4,1,2,58,0,3,4,5,95,23,5,3,FG,JH-050,Y,-0.049419968,Grass,Clean
688,111942,NYJ,BUF,0,7,7,4,1,5,31,13,4,13,70,48,4,NA,,JH-050,,-0.004388713,Grass,Clean
688,111893,BUF,NYJ,0,0,9,3,6,29,10,24,4,7,47,71,3,NA,,MH-310,,0.010331345,Grass,Clean
688,111903,BUF,NYJ,1,10,3,3,1,48,10,24,4,8,78,40,4,3,FG,MH-310,Y,0.034638128,Grass,Clean
688,111930,NYJ,BUF,1,7,5,4,5,54,31,13,4,8,73,45,4,NA,FG,JH-050,N,-0.008538207,Grass,Clean
688,111863,NYJ,BUF,0,0,12,2,2,3,17,3,4,8,30,88,2,NA,,JH-050,,0.043362958,Grass,Clean
688,111885,BUF,NYJ,0,7,41,3,9,20,3,24,4,1,75,43,4,NA,,MH-310,,-0.018374923,Grass,Clean
688,111915,NYJ,BUF,0,11,8,4,9,52,24,13,4,1,99,19,5,7,,JH-050,,-0.021529204,Grass,Clean
689,112080,CIN,PIT,0,0,30,4,6,50,21,20,4,9,33,85,2,NA,,NR-010,,0.028953177,Grass,Clean
689,112089,PIT,CIN,0,0,6,4,3,45,23,21,4,12,18,100,1,NA,,JR-110,,0.278691503,Grass,Clean
689,112103,CIN,PIT,0,10,5,4,0,47,21,29,4,5,95,23,5,NA,,NR-010,,0.000203227,Grass,Clean
689,112041,PIT,CIN,0,0,13,3,7,36,17,14,4,8,18,100,1,NA,,JR-110,,0.119556261,Grass,Clean
689,112052,PIT,CIN,0,0,7,3,4,28,20,14,4,8,52,66,3,NA,,JR-110,,0.088924735,Grass,Clean
689,112022,PIT,CIN,0,5,5,2,0,11,17,14,4,1,57,61,3,NA,,JR-110,,0.021745494,Grass,Clean
689,112097,CIN,PIT,0,4,25,4,2,0,21,29,4,3,76,42,4,NA,,NR-010,,0.030429357,Grass,Clean
689,112037,CIN,PIT,0,0,8,3,8,28,14,17,4,3,48,70,3,NA,,NR-010,,0.067440625,Grass,Clean
689,111966,CIN,PIT,0,9,7,1,5,8,0,7,4,9,71,47,4,NA,,NR-010,,0.028703718,Grass,Clean
689,112084,PIT,CIN,1,4,3,4,4,54,20,21,4,9,73,45,4,3,FG,JR-110,Y,-0.020777392,Grass,Clean
689,112046,PIT,CIN,1,4,7,3,6,9,17,14,4,22,75,43,4,3,FG,JR-110,Y,0.062577727,Grass,Clean
689,112065,PIT,CIN,0,12,5,4,12,34,20,14,4,1,64,54,4,NA,,JR-110,,0.02473217,Grass,Clean
689,111989,PIT,CIN,1,11,4,2,10,44,14,0,4,3,85,33,5,3,FG,JR-110,Y,0.010281413,Grass,Clean
689,112023,PIT,CIN,1,6,3,2,0,6,17,14,1,10,67,51,4,NA,FG,JR-110,N,-0.003896799,Grass,Clean
689,112004,CIN,PIT,0,0,12,2,5,35,7,17,4,6,57,61,3,NA,,NR-010,,0.018324259,Grass,Clean
689,112029,PIT,CIN,0,0,10,3,13,26,17,14,4,13,71,47,4,NA,,JR-110,,0.063018019,Grass,Clean
689,111976,PIT,CIN,0,0,10,1,1,45,14,0,4,12,37,81,2,NA,,JR-110,,0.065294564,Grass,Clean
690,112247,SEA,KC,0,0,8,4,5,58,31,25,4,5,59,59,3,NA,,RL-090,,0.114349292,Synthetic,Clean
690,112208,SEA,KC,0,0,7,3,8,51,28,17,4,2,66,52,4,NA,,RL-090,,0.05375986,Synthetic,Clean
690,112120,KC,SEA,0,0,7,1,9,20,7,0,4,6,31,87,2,NA,,MA-070,,0.029913193,Synthetic,Clean
690,112151,SEA,KC,0,0,5,2,9,26,0,10,4,8,67,51,4,NA,,RL-090,,0.012984494,Synthetic,Clean
690,112237,SEA,KC,1,9,5,4,10,47,28,25,4,9,81,37,5,3,FG,RL-090,Y,-0.038030516,Synthetic,Clean
690,112130,KC,SEA,1,10,4,1,3,33,7,0,4,7,87,31,5,3,FG,MA-070,Y,0.000872583,Synthetic,Clean
690,112143,SEA,KC,1,12,5,2,14,14,0,10,4,11,68,50,4,NA,FG,RL-090,N,0.019595616,Synthetic,Clean
690,112218,KC,SEA,0,0,9,3,4,10,17,28,4,12,64,54,4,NA,,MA-070,,0.050600816,Synthetic,Clean
691,112387,TB,GB,0,0,12,4,11,3,14,7,4,9,22,96,2,NA,,MG-120,,0.083592973,Grass,Clean
691,112382,GB,TB,0,0,13,4,13,41,7,14,4,1,39,79,2,NA,,RL-130,,0.065781549,Grass,Clean
691,112349,GB,TB,0,0,9,3,12,12,7,3,4,3,61,57,4,NA,,RL-130,,0.036073372,Grass,Clean
691,112316,TB,GB,0,0,19,2,10,23,0,7,4,8,15,103,1,NA,,MG-120,,0.203938715,Grass,Clean
691,112308,TB,GB,0,0,12,2,13,42,0,7,4,4,26,92,2,NA,,MG-120,,0.191182526,Grass,Clean
691,112302,GB,TB,0,0,13,1,1,22,7,0,4,20,56,62,3,NA,,RL-130,,-0.000919293,Grass,Clean
691,112324,TB,GB,0,0,13,2,7,23,0,7,4,6,40,78,2,NA,,MG-120,,0.128816837,Grass,Clean
691,112360,TB,GB,1,7,4,3,7,37,3,7,4,18,67,51,4,3,FG,MG-120,Y,0.088076192,Grass,Clean
691,112320,GB,TB,0,0,8,2,8,31,7,0,4,6,29,89,2,NA,,RL-130,,0.100769925,Grass,Clean
691,112312,GB,TB,0,0,10,2,11,46,7,0,4,1,40,78,2,NA,,RL-130,,0.062427666,Grass,Clean
691,112278,TB,GB,0,0,9,1,12,14,0,0,4,7,59,59,3,NA,,MG-120,,-0.058467761,Grass,Clean
691,112414,GB,TB,0,0,12,4,2,0,7,21,4,4,10,108,1,NA,,RL-130,,0.008836565,Grass,Clean
691,112341,TB,GB,1,3,3,2,0,5,0,7,1,10,80,38,5,3,FG,MG-120,Y,0.018864842,Grass,Clean
691,112393,GB,TB,0,0,14,4,9,12,7,14,4,10,32,86,2,NA,,RL-130,,0.051788468,Grass,Clean
691,112406,GB,TB,0,7,29,4,4,17,7,21,4,2,63,55,4,NA,,RL-130,,0.000957253,Grass,Clean
691,112338,TB,GB,0,0,12,2,0,35,0,7,4,5,26,92,2,NA,,MG-120,,0.11808805,Grass,Clean
691,112331,GB,TB,0,0,14,2,4,16,7,0,4,2,25,93,2,NA,,RL-130,,0.136720392,Grass,Clean
691,112353,TB,GB,0,0,12,3,10,42,3,7,4,4,12,106,1,NA,,MG-120,,0.127146922,Grass,Clean
692,112501,WAS,STL,0,0,16,3,14,0,7,10,4,10,36,82,2,NA,,JT-440,,0.055327559,Grass,Clean
692,112522,WAS,STL,0,6,5,3,6,59,14,10,4,1,95,23,5,6,,JT-440,,-0.072861388,Grass,Clean
692,112543,WAS,STL,1,13,6,4,13,48,20,10,4,8,84,34,5,NA,FG,JT-440,N,-0.012721058,Grass,Clean
692,112465,STL,WAS,1,13,3,2,10,46,7,0,4,13,87,31,5,3,FG,JW-330,Y,-0.005617145,Grass,Clean
692,112434,WAS,STL,0,10,5,1,8,58,0,0,4,5,66,52,4,NA,,JT-440,,-0.00276449,Grass,Clean
692,112566,STL,WAS,0,0,13,4,3,41,17,20,4,2,57,61,3,NA,,JW-330,,0.003665741,Grass,Clean
692,112516,WAS,STL,0,0,7,3,9,0,14,10,4,23,6,112,1,NA,,JT-440,,0.203794382,Grass,Clean
692,112530,WAS,STL,0,0,8,3,4,53,20,10,4,7,53,65,3,NA,,JT-440,,0.099981749,Grass,Clean
692,112451,WAS,STL,1,8,5,1,3,24,0,7,4,10,78,40,4,NA,FG,JT-440,N,0.001649009,Grass,Clean
693,112690,IND,DEN,0,0,8,4,15,0,17,13,4,5,49,69,3,NA,,MV-010,,0.163716981,Grass,Snow
693,112697,DEN,IND,0,0,17,4,11,8,13,17,4,3,37,81,2,NA,,JE-020,,0.217260604,Grass,Snow
693,112734,IND,DEN,1,11,5,4,0,8,17,20,1,10,64,54,4,3,FG,MV-010,Y,0.194462455,Grass,Snow
693,112731,IND,DEN,0,8,17,4,0,29,17,20,4,5,48,70,3,NA,,MV-010,,0.253237103,Grass,Snow
693,112646,IND,DEN,0,0,14,2,0,48,3,6,4,13,25,93,2,NA,,MV-010,,0.120516579,Grass,Snow
693,112650,DEN,IND,0,4,7,2,0,9,6,3,4,16,65,53,4,NA,,JE-020,,0.147761004,Grass,Snow
693,112635,DEN,IND,0,0,14,2,4,33,6,3,4,14,57,61,3,NA,,JE-020,,0.040011461,Grass,Snow
693,112722,IND,DEN,0,0,11,4,1,51,17,20,4,5,60,58,4,NA,,MV-010,,0.031339295,Grass,Snow
693,112595,IND,DEN,1,13,6,1,7,35,0,0,4,1,77,41,4,3,FG,MV-010,Y,-0.027390219,Grass,Snow
694,112819,PHI,SF,0,0,12,2,3,54,14,7,4,13,43,75,3,NA,,DA-030,,0.086478053,Grass,Clean
694,112841,SF,PHI,0,0,5,3,12,40,7,21,4,2,36,82,2,NA,,JC-210,,-0.07156084,Grass,Clean
694,112755,PHI,SF,0,0,12,1,11,57,0,0,4,8,47,71,3,NA,,DA-030,,0.050490955,Grass,Clean
694,112851,SF,PHI,1,9,5,3,9,9,7,21,4,5,83,35,5,3,FG,JC-210,Y,0.040762745,Grass,Clean
694,112773,PHI,SF,1,7,5,1,5,59,0,0,4,11,70,48,4,NA,FG,DA-030,N,-0.055139918,Grass,Clean
694,112814,SF,PHI,0,0,14,2,5,27,7,14,4,9,21,97,2,NA,,JC-210,,0.042316178,Grass,Clean
694,112898,SF,PHI,0,12,8,4,11,6,17,38,4,15,61,57,4,NA,,JC-210,,-0.014026429,Grass,Clean
694,112916,SF,PHI,0,0,8,4,4,59,17,38,4,8,69,49,4,NA,,JC-210,,-0.004886413,Grass,Clean
694,112904,SF,PHI,0,0,9,4,7,36,17,38,4,6,57,61,3,NA,,JC-210,,-0.001715868,Grass,Clean
694,112931,SF,PHI,0,15,5,4,0,55,17,38,4,7,81,37,5,NA,,JC-210,,-0.016534004,Grass,Clean
694,112761,SF,PHI,0,0,13,1,10,4,0,0,4,10,10,108,1,NA,,JC-210,,0.143542069,Grass,Clean
694,112777,PHI,SF,0,0,8,1,4,32,0,0,4,1,47,71,3,NA,,DA-030,,0.069473785,Grass,Clean
694,112885,PHI,SF,1,4,5,4,14,42,35,17,4,2,75,43,4,3,FG,DA-030,Y,0.011098261,Grass,Clean
694,112922,SF,PHI,0,6,23,4,3,26,17,38,4,3,25,93,2,NA,,JC-210,,-0.001284458,Grass,Clean
694,112765,PHI,SF,0,0,11,1,8,25,0,0,4,7,38,80,2,NA,,DA-030,,0.071912961,Grass,Clean
694,112798,PHI,SF,0,0,16,2,10,35,7,0,4,4,40,78,2,7,,DA-030,,0.108942684,Grass,Clean
694,112866,PHI,SF,0,0,10,3,4,58,28,10,4,37,4,114,1,NA,,DA-030,,0.047726749,Grass,Clean
694,112912,SF,PHI,0,7,10,4,5,32,17,38,4,12,44,74,3,NA,,JC-210,,-0.000612934,Grass,Clean
695,112959,WAS,DAL,0,0,14,1,4,19,0,0,4,1,39,79,2,NA,,JT-440,,0.146863068,Synthetic,Clean
695,112938,WAS,DAL,0,0,12,1,13,58,0,0,4,19,40,78,2,NA,,JT-440,,0.115642296,Synthetic,Clean
695,113098,WAS,DAL,0,0,5,4,0,49,20,27,4,15,50,68,3,NA,,JT-440,,0.006608595,Synthetic,Clean
695,113102,WAS,DAL,0,4,19,4,0,25,20,27,4,4,22,96,2,NA,,JT-440,,-0.015131332,Synthetic,Clean
695,112942,DAL,WAS,0,0,9,1,12,18,0,0,4,1,32,86,2,NA,,BC-300,,-0.00015883,Synthetic,Clean
695,112950,WAS,DAL,0,0,15,1,9,0,0,0,4,17,38,80,2,NA,,JT-440,,0.140594876,Synthetic,Clean
695,113053,DAL,WAS,1,10,4,3,1,36,17,20,4,11,81,37,5,NA,FG,BC-300,N,-0.037033863,Synthetic,Clean
695,112997,DAL,WAS,1,11,22,2,5,58,7,7,4,2,98,20,5,3,FG,BC-300,Y,0.038539982,Synthetic,Clean
695,113012,WAS,DAL,0,0,15,2,1,24,14,10,4,9,39,79,2,NA,,JT-440,,0.064769231,Synthetic,Clean
